d,o,h,l,c,v
2020-04-02 22:30:00,141.60000000,142.94000000,141.44000000,142.33000000,18396.04418000
2020-04-02 23:00:00,142.36000000,142.36000000,140.72000000,140.94000000,22362.50084000
2020-04-02 23:30:00,140.97000000,141.71000000,140.02000000,141.28000000,13884.33869000
2020-04-03 00:00:00,141.27000000,141.85000000,140.81000000,141.09000000,13736.33796000
2020-04-03 00:30:00,141.09000000,141.61000000,140.70000000,140.91000000,12701.65219000
2020-04-03 01:00:00,140.85000000,141.25000000,140.32000000,141.03000000,7703.58544000
2020-04-03 01:30:00,141.03000000,142.32000000,141.00000000,142.15000000,11847.47608000
2020-04-03 02:00:00,142.16000000,142.24000000,141.43000000,142.12000000,8779.37388000
2020-04-03 02:30:00,142.17000000,142.65000000,142.09000000,142.35000000,9357.66470000
2020-04-03 03:00:00,142.36000000,142.74000000,141.67000000,141.91000000,15571.46321000
2020-04-03 03:30:00,141.92000000,142.11000000,141.46000000,141.55000000,9152.09315000
2020-04-03 04:00:00,141.55000000,141.84000000,141.14000000,141.56000000,7251.90608000
2020-04-03 04:30:00,141.57000000,141.93000000,141.20000000,141.76000000,9028.95833000
2020-04-03 05:00:00,141.74000000,141.93000000,141.00000000,141.15000000,8802.78356000
2020-04-03 05:30:00,141.16000000,141.81000000,141.08000000,141.69000000,7758.97190000
2020-04-03 06:00:00,141.73000000,142.31000000,141.35000000,142.22000000,12656.28167000
2020-04-03 06:30:00,142.23000000,142.68000000,142.14000000,142.14000000,9836.38461000
2020-04-03 07:00:00,142.14000000,143.81000000,142.05000000,143.69000000,26826.43526000
2020-04-03 07:30:00,143.69000000,145.10000000,143.69000000,144.65000000,36619.53408000
2020-04-03 08:00:00,144.64000000,145.55000000,142.85000000,143.77000000,33996.29629000
2020-04-03 08:30:00,143.76000000,144.11000000,142.91000000,144.01000000,13944.85738000
2020-04-03 09:00:00,144.06000000,144.38000000,143.37000000,143.64000000,12187.03651000
2020-04-03 09:30:00,143.65000000,145.38000000,143.48000000,144.89000000,22347.12087000
2020-04-03 10:00:00,144.90000000,145.62000000,144.13000000,144.78000000,20425.66996000
2020-04-03 10:30:00,144.76000000,146.43000000,144.68000000,146.24000000,20297.21167000
2020-04-03 11:00:00,146.22000000,146.72000000,144.54000000,145.58000000,32285.93860000
2020-04-03 11:30:00,145.58000000,146.34000000,145.14000000,146.15000000,16106.13735000
2020-04-03 12:00:00,146.14000000,146.50000000,145.19000000,145.55000000,20577.23835000
2020-04-03 12:30:00,145.53000000,145.55000000,142.98000000,144.84000000,40849.81809000
2020-04-03 13:00:00,144.81000000,144.92000000,143.32000000,143.85000000,20161.59336000
2020-04-03 13:30:00,143.85000000,144.30000000,143.00000000,143.27000000,14873.02449000
2020-04-03 14:00:00,143.30000000,143.65000000,141.91000000,142.68000000,26064.17968000
2020-04-03 14:30:00,142.70000000,142.74000000,140.17000000,141.76000000,38739.26079000
2020-04-03 15:00:00,141.79000000,142.74000000,140.75000000,141.22000000,21228.57681000
2020-04-03 15:30:00,141.22000000,141.78000000,140.50000000,141.39000000,16467.57524000
2020-04-03 16:00:00,141.37000000,141.74000000,137.26000000,138.81000000,49282.21338000
2020-04-03 16:30:00,138.80000000,141.10000000,138.61000000,141.00000000,26116.66809000
2020-04-03 17:00:00,141.00000000,142.22000000,140.34000000,140.74000000,17628.69584000
2020-04-03 17:30:00,140.72000000,140.93000000,139.51000000,140.72000000,14494.91070000
2020-04-03 18:00:00,140.70000000,141.29000000,139.84000000,141.23000000,11893.77948000
2020-04-03 18:30:00,141.24000000,141.83000000,140.60000000,141.61000000,12256.87826000
2020-04-03 19:00:00,141.64000000,142.12000000,141.27000000,141.82000000,15178.67039000
2020-04-03 19:30:00,141.81000000,142.38000000,141.30000000,142.32000000,12436.65538000
2020-04-03 20:00:00,142.31000000,142.76000000,141.92000000,142.35000000,10308.65365000
2020-04-03 20:30:00,142.35000000,142.49000000,140.32000000,140.60000000,10060.56668000
2020-04-03 21:00:00,140.59000000,141.06000000,139.69000000,141.04000000,6465.63113000
2020-04-03 21:30:00,141.03000000,142.09000000,140.80000000,141.12000000,8470.57000000
2020-04-03 22:00:00,141.12000000,141.50000000,140.55000000,140.56000000,5858.88981000
2020-04-03 22:30:00,140.58000000,141.99000000,140.58000000,141.86000000,6885.09025000
2020-04-03 23:00:00,141.84000000,142.26000000,141.51000000,141.79000000,7801.45292000
2020-04-03 23:30:00,141.84000000,142.10000000,141.14000000,141.31000000,4224.35096000
2020-04-04 00:00:00,141.30000000,141.39000000,140.68000000,141.39000000,8483.17266000
2020-04-04 00:30:00,141.39000000,141.87000000,141.04000000,141.34000000,5887.25277000
2020-04-04 01:00:00,141.35000000,142.27000000,141.25000000,141.36000000,7983.56332000
2020-04-04 01:30:00,141.39000000,141.68000000,141.13000000,141.37000000,6509.61842000
2020-04-04 02:00:00,141.36000000,141.39000000,140.63000000,140.98000000,8249.76444000
2020-04-04 02:30:00,140.95000000,141.13000000,139.64000000,139.72000000,9709.46373000
2020-04-04 03:00:00,139.71000000,140.07000000,138.88000000,139.73000000,11390.30082000
2020-04-04 03:30:00,139.75000000,140.24000000,139.38000000,139.73000000,7017.98659000
2020-04-04 04:00:00,139.73000000,140.50000000,139.31000000,140.45000000,8486.92322000
2020-04-04 04:30:00,140.43000000,140.80000000,140.29000000,140.33000000,4729.39410000
2020-04-04 05:00:00,140.34000000,140.94000000,140.06000000,140.94000000,5983.33250000
2020-04-04 05:30:00,140.95000000,141.05000000,140.10000000,140.12000000,6690.17858000
2020-04-04 06:00:00,140.13000000,140.34000000,139.87000000,140.13000000,5405.86797000
2020-04-04 06:30:00,140.13000000,140.98000000,139.86000000,140.74000000,7362.67673000
2020-04-04 07:00:00,140.75000000,141.37000000,140.68000000,140.72000000,10356.78188000
2020-04-04 07:30:00,140.74000000,141.20000000,140.71000000,140.98000000,5570.73636000
2020-04-04 08:00:00,140.99000000,142.00000000,140.96000000,141.77000000,13431.51668000
2020-04-04 08:30:00,141.76000000,142.00000000,141.44000000,142.00000000,8240.81174000
2020-04-04 09:00:00,142.00000000,142.08000000,141.17000000,141.70000000,10053.67812000
2020-04-04 09:30:00,141.73000000,143.80000000,141.66000000,143.00000000,27012.59889000
2020-04-04 10:00:00,143.00000000,143.83000000,142.57000000,143.66000000,20581.03636000
2020-04-04 10:30:00,143.67000000,144.16000000,143.15000000,143.54000000,16269.15125000
2020-04-04 11:00:00,143.60000000,143.99000000,142.69000000,142.71000000,12857.00141000
2020-04-04 11:30:00,142.72000000,143.14000000,140.00000000,140.81000000,35238.60683000
2020-04-04 12:00:00,140.81000000,141.65000000,140.65000000,140.66000000,11312.65638000
2020-04-04 12:30:00,140.66000000,141.29000000,140.05000000,141.05000000,12725.57741000
2020-04-04 13:00:00,141.02000000,141.50000000,140.69000000,141.22000000,9971.19535000
2020-04-04 13:30:00,141.21000000,142.00000000,141.20000000,141.82000000,10627.91371000
2020-04-04 14:00:00,141.80000000,141.94000000,141.25000000,141.86000000,8994.77105000
2020-04-04 14:30:00,141.85000000,142.00000000,141.38000000,141.64000000,6638.27211000
2020-04-04 15:00:00,141.64000000,142.85000000,141.56000000,142.83000000,16490.52611000
2020-04-04 15:30:00,142.84000000,142.85000000,142.01000000,142.30000000,7115.49059000
2020-04-04 16:00:00,142.28000000,143.80000000,142.00000000,143.27000000,18560.90288000
2020-04-04 16:30:00,143.25000000,144.09000000,142.93000000,143.73000000,16631.19957000
2020-04-04 17:00:00,143.73000000,144.40000000,143.05000000,143.32000000,17322.10114000
2020-04-04 17:30:00,143.33000000,143.71000000,143.03000000,143.03000000,6245.37384000
2020-04-04 18:00:00,143.09000000,143.77000000,142.78000000,143.34000000,7012.48426000
2020-04-04 18:30:00,143.34000000,143.34000000,142.87000000,143.05000000,4835.67153000
2020-04-04 19:00:00,143.02000000,143.62000000,142.08000000,142.61000000,12538.81654000
2020-04-04 19:30:00,142.58000000,143.04000000,142.58000000,142.81000000,4535.53575000
2020-04-04 20:00:00,142.85000000,144.83000000,142.84000000,144.54000000,15620.68030000
2020-04-04 20:30:00,144.53000000,146.28000000,141.10000000,143.34000000,62211.47098000
2020-04-04 21:00:00,143.39000000,144.48000000,143.30000000,143.95000000,13296.55624000
2020-04-04 21:30:00,143.94000000,144.35000000,143.59000000,144.01000000,7382.42182000
2020-04-04 22:00:00,144.08000000,144.21000000,142.81000000,144.01000000,13111.10269000
2020-04-04 22:30:00,144.03000000,144.96000000,143.67000000,143.83000000,16347.52677000
2020-04-04 23:00:00,143.85000000,144.34000000,143.58000000,143.85000000,5854.68529000
2020-04-04 23:30:00,143.85000000,144.34000000,143.64000000,144.10000000,4623.79318000
2020-04-05 00:00:00,144.10000000,145.37000000,144.10000000,145.14000000,10721.76624000
2020-04-05 00:30:00,145.12000000,145.58000000,144.41000000,144.54000000,12303.91592000
2020-04-05 01:00:00,144.53000000,145.06000000,144.23000000,144.73000000,7274.46977000
2020-04-05 01:30:00,144.73000000,145.15000000,144.59000000,144.83000000,7092.00976000
2020-04-05 02:00:00,144.85000000,144.86000000,144.00000000,144.16000000,7923.41139000
2020-04-05 02:30:00,144.16000000,144.53000000,144.00000000,144.51000000,4728.61473000
2020-04-05 03:00:00,144.52000000,144.61000000,143.60000000,143.77000000,7405.89674000
2020-04-05 03:30:00,143.77000000,144.24000000,143.45000000,143.89000000,9466.20494000
2020-04-05 04:00:00,143.88000000,143.89000000,142.60000000,143.02000000,10548.59202000
2020-04-05 04:30:00,143.03000000,143.50000000,142.89000000,143.11000000,5109.54841000
2020-04-05 05:00:00,143.11000000,143.85000000,142.94000000,143.63000000,5727.64820000
2020-04-05 05:30:00,143.64000000,144.29000000,142.75000000,142.85000000,9561.04867000
2020-04-05 06:00:00,142.85000000,142.87000000,142.03000000,142.75000000,9672.53635000
2020-04-05 06:30:00,142.76000000,143.21000000,142.01000000,143.08000000,10362.57244000
2020-04-05 07:00:00,143.05000000,143.14000000,142.50000000,142.82000000,7100.80782000
2020-04-05 07:30:00,142.82000000,142.92000000,142.39000000,142.79000000,4764.93458000
2020-04-05 08:00:00,142.78000000,142.89000000,142.11000000,142.75000000,8122.28759000
2020-04-05 08:30:00,142.73000000,143.05000000,142.67000000,142.96000000,6812.57584000
2020-04-05 09:00:00,142.94000000,143.75000000,142.80000000,143.40000000,7709.73794000
2020-04-05 09:30:00,143.40000000,143.57000000,142.53000000,142.73000000,7148.30324000
2020-04-05 10:00:00,142.71000000,142.92000000,142.37000000,142.77000000,6405.37897000
2020-04-05 10:30:00,142.79000000,143.03000000,142.20000000,142.28000000,5654.22309000
2020-04-05 11:00:00,142.28000000,143.28000000,142.20000000,142.99000000,9250.41710000
2020-04-05 11:30:00,143.02000000,143.34000000,142.85000000,142.93000000,5392.23192000
2020-04-05 12:00:00,142.91000000,143.30000000,142.63000000,142.93000000,5243.62547000
2020-04-05 12:30:00,142.95000000,143.49000000,142.90000000,143.36000000,4641.58193000
2020-04-05 13:00:00,143.36000000,143.59000000,143.09000000,143.51000000,5960.32894000
2020-04-05 13:30:00,143.51000000,144.20000000,143.50000000,143.78000000,13012.43092000
2020-04-05 14:00:00,143.78000000,143.90000000,143.46000000,143.61000000,5222.73899000
2020-04-05 14:30:00,143.61000000,143.61000000,143.11000000,143.17000000,5576.89405000
2020-04-05 15:00:00,143.17000000,143.91000000,142.88000000,143.90000000,9249.16052000
2020-04-05 15:30:00,143.90000000,144.05000000,143.51000000,143.64000000,7570.22361000
2020-04-05 16:00:00,143.66000000,143.69000000,142.82000000,143.22000000,11808.38276000
2020-04-05 16:30:00,143.23000000,143.33000000,142.47000000,142.75000000,8687.88780000
2020-04-05 17:00:00,142.76000000,142.76000000,140.68000000,142.03000000,40567.68187000
2020-04-05 17:30:00,142.02000000,143.72000000,141.66000000,143.30000000,30247.41121000
2020-04-05 18:00:00,143.29000000,143.95000000,142.74000000,143.45000000,12600.66409000
2020-04-05 18:30:00,143.49000000,143.80000000,142.67000000,142.95000000,8014.67219000
2020-04-05 19:00:00,142.98000000,143.69000000,142.95000000,143.48000000,4651.29496000
2020-04-05 19:30:00,143.47000000,143.62000000,143.14000000,143.24000000,3712.99040000
2020-04-05 20:00:00,143.25000000,143.25000000,141.93000000,141.95000000,7086.55029000
2020-04-05 20:30:00,141.97000000,142.46000000,141.79000000,142.33000000,7893.95183000
2020-04-05 21:00:00,142.32000000,142.58000000,141.77000000,142.52000000,4734.83828000
2020-04-05 21:30:00,142.53000000,142.92000000,142.41000000,142.50000000,4215.78550000
2020-04-05 22:00:00,142.50000000,143.56000000,142.50000000,143.27000000,9787.73192000
2020-04-05 22:30:00,143.30000000,143.36000000,142.62000000,143.36000000,8810.45545000
2020-04-05 23:00:00,143.36000000,143.46000000,142.51000000,142.67000000,5090.66303000
2020-04-05 23:30:00,142.67000000,142.94000000,142.45000000,142.68000000,4340.37278000
2020-04-06 00:00:00,142.69000000,144.58000000,142.60000000,143.97000000,23136.24771000
2020-04-06 00:30:00,143.96000000,144.60000000,143.40000000,144.58000000,15665.13962000
2020-04-06 01:00:00,144.57000000,144.94000000,143.83000000,143.84000000,10831.74827000
2020-04-06 01:30:00,143.86000000,144.22000000,143.77000000,144.19000000,5119.61841000
2020-04-06 02:00:00,144.23000000,144.43000000,143.82000000,143.92000000,5298.51599000
2020-04-06 02:30:00,143.96000000,144.06000000,143.13000000,143.75000000,8282.75188000
2020-04-06 03:00:00,143.76000000,144.25000000,143.76000000,144.04000000,5710.14304000
2020-04-06 03:30:00,144.00000000,144.20000000,143.92000000,144.06000000,3618.65778000
2020-04-06 04:00:00,144.10000000,146.19000000,144.07000000,145.88000000,43620.17756000
2020-04-06 04:30:00,145.88000000,148.48000000,145.88000000,148.01000000,57461.01498000
2020-04-06 05:00:00,148.02000000,149.34000000,146.87000000,147.47000000,58661.69141000
2020-04-06 05:30:00,147.50000000,149.16000000,147.50000000,148.81000000,29844.58151000
2020-04-06 06:00:00,148.83000000,149.32000000,148.14000000,149.01000000,25945.27166000
2020-04-06 06:30:00,149.02000000,151.00000000,149.02000000,150.22000000,59331.61024000
2020-04-06 07:00:00,150.20000000,150.67000000,148.26000000,149.10000000,36473.95050000
2020-04-06 07:30:00,149.11000000,150.34000000,149.02000000,149.47000000,17171.59843000
2020-04-06 08:00:00,149.47000000,150.60000000,149.45000000,150.19000000,15404.76284000
2020-04-06 08:30:00,150.21000000,150.38000000,149.10000000,149.78000000,18639.83943000
2020-04-06 09:00:00,149.81000000,155.00000000,149.76000000,154.65000000,71568.18828000
2020-04-06 09:30:00,154.65000000,155.55000000,153.57000000,154.13000000,47121.22639000
2020-04-06 10:00:00,154.13000000,155.00000000,153.50000000,154.47000000,25943.90168000
2020-04-06 10:30:00,154.46000000,155.36000000,152.90000000,153.03000000,34581.93448000
2020-04-06 11:00:00,153.04000000,154.27000000,153.04000000,153.83000000,17251.53761000
2020-04-06 11:30:00,153.85000000,154.36000000,153.66000000,154.24000000,15835.00242000
2020-04-06 12:00:00,154.24000000,154.82000000,153.56000000,154.20000000,20020.14682000
2020-04-06 12:30:00,154.19000000,156.86000000,154.14000000,156.19000000,48087.71492000
2020-04-06 13:00:00,156.19000000,158.50000000,156.00000000,158.37000000,52722.85198000
2020-04-06 13:30:00,158.37000000,158.78000000,154.60000000,155.83000000,80158.51299000
2020-04-06 14:00:00,155.85000000,156.66000000,153.93000000,155.12000000,35360.13518000
2020-04-06 14:30:00,155.15000000,156.06000000,154.81000000,155.98000000,15174.28421000
2020-04-06 15:00:00,155.98000000,157.28000000,155.63000000,156.81000000,24607.40725000
2020-04-06 15:30:00,156.77000000,161.40000000,156.69000000,161.28000000,84421.37246000
2020-04-06 16:00:00,161.30000000,164.98000000,160.15000000,162.98000000,112777.62578000
2020-04-06 16:30:00,162.98000000,164.11000000,161.83000000,163.48000000,38740.34228000
2020-04-06 17:00:00,163.50000000,165.10000000,162.37000000,164.59000000,43585.05252000
2020-04-06 17:30:00,164.59000000,166.45000000,163.75000000,165.84000000,61138.72213000
2020-04-06 18:00:00,165.86000000,165.95000000,163.53000000,164.19000000,33577.51789000
2020-04-06 18:30:00,164.19000000,166.36000000,164.17000000,165.98000000,26655.00530000
2020-04-06 19:00:00,165.97000000,167.27000000,165.55000000,166.61000000,35196.47686000
2020-04-06 19:30:00,166.62000000,166.83000000,164.61000000,165.11000000,32290.91843000
2020-04-06 20:00:00,165.09000000,166.00000000,161.37000000,163.61000000,53381.16126000
2020-04-06 20:30:00,163.62000000,164.49000000,163.09000000,163.87000000,13756.56211000
2020-04-06 21:00:00,163.87000000,165.87000000,163.32000000,165.59000000,14762.38796000
2020-04-06 21:30:00,165.59000000,166.20000000,164.94000000,166.00000000,18399.70309000
2020-04-06 22:00:00,166.00000000,166.00000000,164.29000000,164.48000000,13305.25045000
2020-04-06 22:30:00,164.45000000,165.82000000,163.95000000,165.54000000,12551.13343000
2020-04-06 23:00:00,165.54000000,168.49000000,165.26000000,168.23000000,39505.87075000
2020-04-06 23:30:00,168.21000000,172.00000000,168.17000000,171.32000000,73643.46293000
2020-04-07 00:00:00,171.32000000,176.22000000,170.40000000,174.56000000,113562.98374000
2020-04-07 00:30:00,174.56000000,175.30000000,171.20000000,171.28000000,87803.20034000
2020-04-07 01:00:00,171.28000000,173.50000000,171.24000000,172.91000000,43320.93812000
2020-04-07 01:30:00,172.91000000,173.14000000,169.66000000,169.99000000,31835.18885000
2020-04-07 02:00:00,169.98000000,171.34000000,167.51000000,168.14000000,51531.67177000
2020-04-07 02:30:00,168.14000000,169.97000000,167.61000000,169.93000000,32106.02936000
2020-04-07 03:00:00,169.93000000,170.08000000,168.00000000,169.32000000,30485.14911000
