d,o,h,l,c,v
2020-05-20 07:00:00,9724.39000000,9788.00000000,9701.36000000,9767.20000000,1733.26850800
2020-05-20 07:30:00,9767.21000000,9788.04000000,9760.89000000,9764.51000000,1083.61799400
2020-05-20 08:00:00,9764.51000000,9799.99000000,9741.00000000,9771.01000000,1544.89979800
2020-05-20 08:30:00,9770.94000000,9795.76000000,9770.00000000,9780.00000000,985.60836200
2020-05-20 09:00:00,9780.00000000,9793.83000000,9756.80000000,9772.00000000,831.10305300
2020-05-20 09:30:00,9772.00000000,9798.61000000,9746.50000000,9788.27000000,986.78435500
2020-05-20 10:00:00,9788.27000000,9810.00000000,9726.41000000,9759.24000000,1569.65185200
2020-05-20 10:30:00,9759.28000000,9780.00000000,9744.09000000,9774.98000000,852.75066600
2020-05-20 11:00:00,9774.98000000,9780.69000000,9736.00000000,9740.42000000,885.39627600
2020-05-20 11:30:00,9740.43000000,9758.80000000,9715.00000000,9731.21000000,1103.87851900
2020-05-20 12:00:00,9731.22000000,9760.00000000,9721.34000000,9756.81000000,1086.68716200
2020-05-20 12:30:00,9756.82000000,9786.00000000,9753.18000000,9766.00000000,1139.83161800
2020-05-20 13:00:00,9766.01000000,9780.00000000,9745.00000000,9773.26000000,911.31625600
2020-05-20 13:30:00,9773.49000000,9790.00000000,9764.32000000,9789.80000000,1107.42744600
2020-05-20 14:00:00,9789.80000000,9799.00000000,9762.79000000,9773.74000000,1035.56122600
2020-05-20 14:30:00,9774.10000000,9780.99000000,9761.03000000,9765.09000000,631.32990100
2020-05-20 15:00:00,9765.47000000,9767.84000000,9550.00000000,9623.81000000,8150.05114200
2020-05-20 15:30:00,9623.30000000,9637.98000000,9326.00000000,9414.50000000,10073.76126900
2020-05-20 16:00:00,9414.51000000,9528.95000000,9352.27000000,9504.31000000,6527.86691600
2020-05-20 16:30:00,9505.25000000,9515.90000000,9466.08000000,9497.99000000,2001.72312900
2020-05-20 17:00:00,9497.99000000,9524.91000000,9441.99000000,9518.87000000,2110.72963800
2020-05-20 17:30:00,9518.87000000,9547.32000000,9506.23000000,9539.47000000,1550.73063700
2020-05-20 18:00:00,9539.23000000,9546.00000000,9504.49000000,9529.85000000,1206.51841400
2020-05-20 18:30:00,9529.50000000,9535.32000000,9512.41000000,9531.82000000,717.32298000
2020-05-20 19:00:00,9531.83000000,9531.84000000,9485.00000000,9495.00000000,1129.94116500
2020-05-20 19:30:00,9495.00000000,9538.97000000,9491.78000000,9531.99000000,783.77350500
2020-05-20 20:00:00,9531.99000000,9587.58000000,9511.42000000,9581.83000000,1396.76161100
2020-05-20 20:30:00,9582.42000000,9598.00000000,9563.40000000,9588.58000000,887.95298100
2020-05-20 21:00:00,9588.50000000,9589.95000000,9532.43000000,9568.00000000,804.44538500
2020-05-20 21:30:00,9568.09000000,9576.20000000,9543.28000000,9551.21000000,804.53629700
2020-05-20 22:00:00,9551.53000000,9570.95000000,9542.00000000,9554.61000000,542.37901900
2020-05-20 22:30:00,9555.06000000,9561.34000000,9504.06000000,9527.75000000,948.44746600
2020-05-20 23:00:00,9527.78000000,9541.21000000,9435.87000000,9483.42000000,1741.53216200
2020-05-20 23:30:00,9484.78000000,9550.00000000,9482.89000000,9511.43000000,1056.77304400
2020-05-21 00:00:00,9511.43000000,9559.96000000,9478.69000000,9554.13000000,1159.68758600
2020-05-21 00:30:00,9554.18000000,9578.47000000,9535.96000000,9556.46000000,749.30491000
2020-05-21 01:00:00,9557.72000000,9564.37000000,9530.32000000,9546.41000000,621.20124700
2020-05-21 01:30:00,9546.44000000,9549.31000000,9510.00000000,9514.90000000,567.60836200
2020-05-21 02:00:00,9514.58000000,9532.78000000,9501.00000000,9521.07000000,599.61722900
2020-05-21 02:30:00,9521.06000000,9530.00000000,9458.24000000,9472.05000000,1192.38713100
2020-05-21 03:00:00,9472.11000000,9503.86000000,9447.26000000,9484.41000000,1111.16492900
2020-05-21 03:30:00,9484.95000000,9500.00000000,9457.93000000,9483.37000000,1008.70464900
2020-05-21 04:00:00,9483.37000000,9498.51000000,9473.17000000,9484.34000000,736.67363400
2020-05-21 04:30:00,9483.91000000,9500.06000000,9400.00000000,9483.65000000,1687.41680900
2020-05-21 05:00:00,9483.66000000,9513.89000000,9483.00000000,9492.96000000,675.22526000
2020-05-21 05:30:00,9492.96000000,9521.71000000,9491.46000000,9503.10000000,1198.48292500
2020-05-21 06:00:00,9503.09000000,9532.39000000,9487.02000000,9525.00000000,895.59838800
2020-05-21 06:30:00,9525.01000000,9531.04000000,9487.00000000,9488.45000000,951.84972200
2020-05-21 07:00:00,9488.91000000,9497.35000000,9455.00000000,9468.34000000,1400.79122200
2020-05-21 07:30:00,9469.32000000,9487.73000000,9446.00000000,9457.83000000,1186.39575500
2020-05-21 08:00:00,9457.88000000,9505.57000000,9360.00000000,9415.02000000,3106.11379800
2020-05-21 08:30:00,9415.00000000,9426.23000000,9268.00000000,9377.66000000,5384.46212800
2020-05-21 09:00:00,9377.73000000,9432.70000000,9346.20000000,9403.86000000,2567.87499300
2020-05-21 09:30:00,9403.86000000,9408.03000000,9297.64000000,9298.79000000,2444.51075200
2020-05-21 10:00:00,9298.79000000,9365.00000000,9228.00000000,9337.46000000,3374.02690000
2020-05-21 10:30:00,9337.45000000,9381.53000000,9326.00000000,9374.77000000,1580.94831600
2020-05-21 11:00:00,9374.77000000,9390.47000000,9340.00000000,9347.65000000,1327.83708800
2020-05-21 11:30:00,9347.51000000,9389.98000000,9346.05000000,9389.97000000,1003.29254800
2020-05-21 12:00:00,9389.97000000,9395.43000000,9320.00000000,9341.05000000,1582.36606300
2020-05-21 12:30:00,9341.95000000,9371.76000000,9334.15000000,9362.64000000,1163.23438900
2020-05-21 13:00:00,9362.39000000,9387.00000000,9355.00000000,9362.87000000,955.13455700
2020-05-21 13:30:00,9362.51000000,9372.41000000,9251.82000000,9293.09000000,2370.08051700
2020-05-21 14:00:00,9292.60000000,9318.29000000,9120.40000000,9162.00000000,8842.65176900
2020-05-21 14:30:00,9161.19000000,9202.91000000,8949.74000000,9084.00000000,12733.74868200
2020-05-21 15:00:00,9084.14000000,9155.00000000,9050.00000000,9075.74000000,4840.22151800
2020-05-21 15:30:00,9075.75000000,9114.60000000,9055.00000000,9084.38000000,2738.66282600
2020-05-21 16:00:00,9082.50000000,9119.39000000,9041.00000000,9098.40000000,2273.84638600
2020-05-21 16:30:00,9098.40000000,9135.09000000,9071.42000000,9081.42000000,1601.01410800
2020-05-21 17:00:00,9081.54000000,9104.66000000,9048.50000000,9059.62000000,1508.35200400
2020-05-21 17:30:00,9059.62000000,9082.75000000,8970.00000000,9006.99000000,2810.04535000
2020-05-21 18:00:00,9006.99000000,9010.38000000,8888.00000000,8986.32000000,4841.71903800
2020-05-21 18:30:00,8986.51000000,8988.00000000,8815.00000000,8831.26000000,4931.37733100
2020-05-21 19:00:00,8832.09000000,9061.15000000,8816.91000000,9018.83000000,5042.57992600
2020-05-21 19:30:00,9019.41000000,9100.00000000,9016.65000000,9065.53000000,2953.04630500
2020-05-21 20:00:00,9065.81000000,9069.21000000,9011.21000000,9038.96000000,1692.58311900
2020-05-21 20:30:00,9040.50000000,9085.00000000,9030.00000000,9055.26000000,1142.96603400
2020-05-21 21:00:00,9055.10000000,9097.31000000,9050.71000000,9088.34000000,958.71023400
2020-05-21 21:30:00,9089.29000000,9152.24000000,9086.16000000,9103.85000000,2651.43920000
2020-05-21 22:00:00,9103.85000000,9143.31000000,9103.85000000,9125.53000000,1134.45807900
2020-05-21 22:30:00,9125.52000000,9164.99000000,9119.84000000,9125.20000000,1020.61815700
2020-05-21 23:00:00,9125.20000000,9134.53000000,9081.05000000,9097.95000000,1174.23336700
2020-05-21 23:30:00,9097.94000000,9109.34000000,9034.73000000,9068.65000000,1434.51572900
2020-05-22 00:00:00,9067.51000000,9069.82000000,8980.00000000,9044.93000000,2055.42561200
2020-05-22 00:30:00,9045.35000000,9051.03000000,8970.01000000,9026.67000000,1588.72995300
2020-05-22 01:00:00,9026.66000000,9133.62000000,9024.06000000,9111.97000000,1820.30890800
2020-05-22 01:30:00,9111.98000000,9118.95000000,9079.99000000,9089.45000000,775.80062300
2020-05-22 02:00:00,9090.59000000,9128.41000000,9071.42000000,9094.43000000,694.71100400
2020-05-22 02:30:00,9094.43000000,9109.59000000,9041.26000000,9041.64000000,828.31656200
2020-05-22 03:00:00,9041.59000000,9071.42000000,9012.29000000,9014.01000000,903.56118100
2020-05-22 03:30:00,9013.97000000,9034.66000000,8953.91000000,8995.55000000,1674.49802800
2020-05-22 04:00:00,8995.00000000,9038.71000000,8984.00000000,8992.29000000,1088.23187500
2020-05-22 04:30:00,8992.25000000,9010.29000000,8933.52000000,8998.07000000,1313.88405200
2020-05-22 05:00:00,8998.39000000,9027.92000000,8980.92000000,8982.47000000,820.27957700
2020-05-22 05:30:00,8982.54000000,9076.47000000,8961.22000000,9047.99000000,1802.83514400
2020-05-22 06:00:00,9047.99000000,9100.00000000,9047.09000000,9067.37000000,1033.71552300
2020-05-22 06:30:00,9067.75000000,9100.00000000,9033.00000000,9087.60000000,1165.33057300
2020-05-22 07:00:00,9087.60000000,9120.00000000,9037.15000000,9066.92000000,1959.06294200
2020-05-22 07:30:00,9066.92000000,9111.87000000,9066.92000000,9081.81000000,1257.86470700
2020-05-22 08:00:00,9081.81000000,9110.60000000,9044.94000000,9062.28000000,1669.83113900
2020-05-22 08:30:00,9063.42000000,9095.00000000,9054.59000000,9092.99000000,879.86152500
2020-05-22 09:00:00,9092.99000000,9105.99000000,9060.00000000,9078.13000000,959.20176600
2020-05-22 09:30:00,9078.13000000,9110.99000000,9073.51000000,9110.00000000,989.44930800
2020-05-22 10:00:00,9110.00000000,9206.92000000,9110.00000000,9180.40000000,3309.11729900
2020-05-22 10:30:00,9180.25000000,9196.64000000,9161.34000000,9165.41000000,1706.91425500
2020-05-22 11:00:00,9164.63000000,9192.00000000,9127.71000000,9158.22000000,1406.01911300
2020-05-22 11:30:00,9158.22000000,9179.86000000,9144.45000000,9166.00000000,1041.18385300
2020-05-22 12:00:00,9166.00000000,9187.30000000,9146.27000000,9163.57000000,1285.56910800
2020-05-22 12:30:00,9163.56000000,9205.17000000,9159.01000000,9173.03000000,1520.22073500
2020-05-22 13:00:00,9173.15000000,9181.72000000,9116.73000000,9128.59000000,1246.78849800
2020-05-22 13:30:00,9128.59000000,9139.00000000,9079.78000000,9116.08000000,1842.24366700
2020-05-22 14:00:00,9116.41000000,9154.90000000,9116.01000000,9139.16000000,889.83682700
2020-05-22 14:30:00,9139.15000000,9169.76000000,9128.00000000,9135.02000000,1006.89059100
2020-05-22 15:00:00,9134.96000000,9185.94000000,9134.93000000,9173.03000000,973.88569800
2020-05-22 15:30:00,9173.03000000,9222.95000000,9159.01000000,9222.69000000,1785.54669200
2020-05-22 16:00:00,9222.95000000,9241.00000000,9182.05000000,9212.59000000,1841.84191200
2020-05-22 16:30:00,9212.59000000,9248.00000000,9180.55000000,9241.71000000,1717.38901700
2020-05-22 17:00:00,9241.71000000,9271.00000000,9210.52000000,9232.59000000,2030.24714100
2020-05-22 17:30:00,9232.57000000,9233.33000000,9170.00000000,9192.92000000,1257.12945800
2020-05-22 18:00:00,9192.57000000,9224.00000000,9192.53000000,9220.34000000,781.23822100
2020-05-22 18:30:00,9220.30000000,9222.17000000,9171.50000000,9200.25000000,797.16721900
2020-05-22 19:00:00,9200.25000000,9221.72000000,9188.17000000,9194.08000000,721.72599600
2020-05-22 19:30:00,9193.73000000,9196.40000000,9141.51000000,9173.72000000,1175.59389900
2020-05-22 20:00:00,9173.72000000,9176.00000000,9130.60000000,9166.01000000,944.62678300
2020-05-22 20:30:00,9166.78000000,9208.00000000,9166.78000000,9177.79000000,824.11898200
2020-05-22 21:00:00,9177.28000000,9200.00000000,9175.95000000,9178.08000000,499.09903500
2020-05-22 21:30:00,9178.12000000,9208.00000000,9160.00000000,9205.00000000,452.92198700
2020-05-22 22:00:00,9205.30000000,9215.00000000,9180.00000000,9180.19000000,533.22385300
2020-05-22 22:30:00,9180.20000000,9211.29000000,9173.09000000,9196.33000000,546.33895100
2020-05-22 23:00:00,9196.32000000,9197.04000000,9148.15000000,9148.15000000,743.95802300
2020-05-22 23:30:00,9148.15000000,9179.97000000,9131.12000000,9170.00000000,781.39420900
2020-05-23 00:00:00,9170.00000000,9250.00000000,9169.99000000,9223.66000000,1552.10382600
2020-05-23 00:30:00,9223.66000000,9252.00000000,9206.00000000,9239.97000000,989.62752500
2020-05-23 01:00:00,9239.97000000,9267.32000000,9221.61000000,9231.50000000,1137.23114900
2020-05-23 01:30:00,9231.50000000,9252.76000000,9225.06000000,9236.64000000,592.95520600
2020-05-23 02:00:00,9236.64000000,9266.90000000,9229.55000000,9257.99000000,792.16542000
2020-05-23 02:30:00,9257.99000000,9289.00000000,9257.99000000,9271.27000000,1135.07206000
2020-05-23 03:00:00,9271.27000000,9307.85000000,9271.27000000,9293.32000000,1295.57966700
2020-05-23 03:30:00,9293.31000000,9294.47000000,9267.25000000,9286.61000000,619.07090700
2020-05-23 04:00:00,9286.11000000,9300.00000000,9271.50000000,9300.00000000,444.82241400
2020-05-23 04:30:00,9299.99000000,9300.00000000,9237.57000000,9252.75000000,1107.97597800
2020-05-23 05:00:00,9252.81000000,9268.08000000,9240.67000000,9246.52000000,732.41426900
2020-05-23 05:30:00,9247.37000000,9265.56000000,9231.00000000,9263.34000000,710.16240100
2020-05-23 06:00:00,9263.33000000,9263.43000000,9212.05000000,9220.00000000,1534.57590100
2020-05-23 06:30:00,9220.00000000,9250.30000000,9207.38000000,9244.73000000,1068.16455800
2020-05-23 07:00:00,9244.72000000,9255.00000000,9223.84000000,9246.67000000,553.40759100
2020-05-23 07:30:00,9247.12000000,9268.11000000,9242.33000000,9255.28000000,500.26773100
2020-05-23 08:00:00,9255.70000000,9255.70000000,9164.35000000,9177.82000000,2160.13632900
2020-05-23 08:30:00,9177.74000000,9214.35000000,9170.00000000,9187.84000000,1112.61654100
2020-05-23 09:00:00,9188.27000000,9198.69000000,9155.52000000,9191.62000000,984.91312200
2020-05-23 09:30:00,9191.30000000,9200.00000000,9110.10000000,9138.78000000,1440.36418700
2020-05-23 10:00:00,9138.78000000,9153.64000000,9096.07000000,9119.54000000,1917.99606800
2020-05-23 10:30:00,9119.54000000,9150.89000000,9102.16000000,9139.01000000,927.75653500
2020-05-23 11:00:00,9139.00000000,9175.81000000,9128.17000000,9151.57000000,865.00105400
2020-05-23 11:30:00,9151.58000000,9187.86000000,9141.77000000,9172.25000000,783.59751100
2020-05-23 12:00:00,9172.26000000,9173.44000000,9111.16000000,9129.51000000,1010.42747100
2020-05-23 12:30:00,9129.50000000,9148.64000000,9070.00000000,9132.19000000,1606.63776600
2020-05-23 13:00:00,9132.00000000,9167.88000000,9113.10000000,9151.35000000,840.03400300
2020-05-23 13:30:00,9151.35000000,9175.00000000,9148.07000000,9153.01000000,644.55708800
2020-05-23 14:00:00,9153.07000000,9200.00000000,9138.00000000,9193.43000000,924.51957500
2020-05-23 14:30:00,9193.96000000,9220.00000000,9186.07000000,9198.56000000,1132.55807700
2020-05-23 15:00:00,9198.55000000,9212.62000000,9173.36000000,9189.58000000,957.98999200
2020-05-23 15:30:00,9189.58000000,9199.00000000,9170.00000000,9198.78000000,566.11593600
2020-05-23 16:00:00,9198.78000000,9209.06000000,9136.00000000,9143.25000000,1049.90141800
2020-05-23 16:30:00,9143.25000000,9180.00000000,9141.82000000,9170.91000000,739.19293900
2020-05-23 17:00:00,9170.92000000,9198.93000000,9156.45000000,9158.01000000,640.10605800
2020-05-23 17:30:00,9158.60000000,9186.00000000,9155.81000000,9180.05000000,364.94621700
2020-05-23 18:00:00,9179.72000000,9205.29000000,9150.49000000,9159.90000000,791.99584100
2020-05-23 18:30:00,9159.90000000,9172.46000000,9150.00000000,9163.98000000,373.94577800
2020-05-23 19:00:00,9163.98000000,9197.00000000,9125.00000000,9189.37000000,1023.28839900
2020-05-23 19:30:00,9189.37000000,9195.00000000,9176.12000000,9180.98000000,371.51889800
2020-05-23 20:00:00,9180.97000000,9196.70000000,9164.01000000,9190.56000000,506.65972800
2020-05-23 20:30:00,9190.88000000,9247.63000000,9190.59000000,9229.58000000,1497.43131700
2020-05-23 21:00:00,9229.58000000,9239.92000000,9209.50000000,9218.62000000,601.34809700
2020-05-23 21:30:00,9218.62000000,9232.23000000,9210.11000000,9225.99000000,377.01471900
2020-05-23 22:00:00,9226.00000000,9247.56000000,9217.20000000,9228.33000000,591.74792700
2020-05-23 22:30:00,9228.84000000,9233.99000000,9209.87000000,9225.00000000,407.61463800
2020-05-23 23:00:00,9225.00000000,9229.78000000,9182.08000000,9188.48000000,723.33985100
2020-05-23 23:30:00,9188.48000000,9200.81000000,9152.44000000,9179.15000000,825.42728300
2020-05-24 00:00:00,9179.01000000,9182.28000000,9120.77000000,9174.77000000,1321.92578700
2020-05-24 00:30:00,9174.77000000,9212.00000000,9170.00000000,9196.38000000,863.12379200
2020-05-24 01:00:00,9196.38000000,9212.23000000,9185.93000000,9206.14000000,406.16241500
2020-05-24 01:30:00,9206.13000000,9209.46000000,9170.67000000,9171.91000000,658.43703300
2020-05-24 02:00:00,9171.95000000,9223.14000000,9171.95000000,9219.59000000,725.17295700
2020-05-24 02:30:00,9219.59000000,9231.00000000,9194.73000000,9198.96000000,550.26932100
2020-05-24 03:00:00,9198.96000000,9216.59000000,9180.00000000,9198.27000000,499.52969500
2020-05-24 03:30:00,9198.35000000,9214.28000000,9191.10000000,9192.76000000,374.54890700
2020-05-24 04:00:00,9192.77000000,9221.72000000,9192.76000000,9201.58000000,428.75075900
2020-05-24 04:30:00,9202.05000000,9216.78000000,9190.00000000,9190.54000000,383.03086900
2020-05-24 05:00:00,9191.35000000,9215.78000000,9184.00000000,9209.67000000,372.03801800
2020-05-24 05:30:00,9210.37000000,9216.33000000,9200.00000000,9205.00000000,309.20615600
2020-05-24 06:00:00,9204.99000000,9297.00000000,9204.99000000,9279.96000000,2527.59422100
2020-05-24 06:30:00,9279.96000000,9294.08000000,9264.09000000,9274.81000000,810.29289500
2020-05-24 07:00:00,9274.98000000,9290.38000000,9265.33000000,9278.19000000,839.57680700
2020-05-24 07:30:00,9278.19000000,9287.37000000,9241.37000000,9255.53000000,734.07257000
2020-05-24 08:00:00,9255.54000000,9272.42000000,9239.00000000,9252.75000000,745.62416200
2020-05-24 08:30:00,9252.95000000,9269.00000000,9246.00000000,9258.54000000,562.33273300
2020-05-24 09:00:00,9258.88000000,9298.00000000,9252.85000000,9279.69000000,1105.35684100
2020-05-24 09:30:00,9279.61000000,9285.00000000,9260.02000000,9270.73000000,534.99416600
2020-05-24 10:00:00,9270.73000000,9289.00000000,9270.18000000,9273.51000000,519.14165700
2020-05-24 10:30:00,9273.50000000,9275.01000000,9251.06000000,9263.40000000,742.07329800
2020-05-24 11:00:00,9263.85000000,9264.87000000,9161.00000000,9208.19000000,2362.39693400
2020-05-24 11:30:00,9208.19000000,9208.23000000,9100.00000000,9119.00000000,3051.03740600
2020-05-24 12:00:00,9119.00000000,9159.71000000,9090.78000000,9142.77000000,2162.09534600
2020-05-24 12:30:00,9142.31000000,9179.31000000,9130.00000000,9159.90000000,1100.47680100
2020-05-24 13:00:00,9159.90000000,9160.20000000,9128.05000000,9139.99000000,951.08208700
2020-05-24 13:30:00,9140.00000000,9149.40000000,9040.01000000,9087.49000000,2910.25664200
2020-05-24 14:00:00,9087.12000000,9089.00000000,9000.00000000,9066.76000000,3399.63787800
2020-05-24 14:30:00,9067.42000000,9092.93000000,9046.00000000,9068.73000000,936.26156800
2020-05-03 19:00:00,8848.35000000,8906.00000000,8843.76000000,8869.84000000,1406.09826800
2020-05-03 19:30:00,8869.74000000,8899.71000000,8861.30000000,8872.34000000,883.23881200
